id,Personality,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Stage_fear_basic_encoded,Stage_fear_noise_encoded,Stage_fear_cv_encoded_1,Stage_fear_cv_encoded_2,Drained_after_socializing_basic_encoded,Drained_after_socializing_noise_encoded,Drained_after_socializing_cv_encoded_1,Drained_after_socializing_cv_encoded_2
2451,Extrovert,3.0,No,,4.0,No,13.0,7.0,0.9752173145650477,0.9844014658579207,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9887354186766014,0.9750398372807411,0.9753971019820952
2452,Extrovert,2.0,No,5.0,5.0,No,14.0,3.0,0.9752173145650477,0.9859788701797355,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9745733935610087,0.9750398372807411,0.9752090993890185
2453,Extrovert,,No,4.0,6.0,No,11.0,7.0,0.9762257032185212,0.987829638204779,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9785613846958724,0.9761127243169778,0.9753971019820952
2454,Extrovert,1.0,No,8.0,6.0,No,8.0,8.0,0.9757809804516525,0.9633088547664876,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9894887781671113,0.9757491039443281,0.9752090993890185
2455,Introvert,4.0,,1.0,0.0,Yes,3.0,1.0,0.7395411605937922,0.7300760984226423,0.7395411605937922,0.7395910655239895,0.06773300669188627,0.0539294259990635,0.06773300669188627,0.06776991021972753
2456,Introvert,9.0,,2.0,0.0,Yes,3.0,1.0,0.7395235845873541,0.7516847986769993,0.7395235845873541,0.7387138133477292,0.07131295272514954,0.08074560661470206,0.07131295272514954,0.06684809959861038
2457,Extrovert,0.0,No,3.0,5.0,No,5.0,3.0,0.9752173145650477,0.9774395035350495,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.970578122332006,0.9750398372807411,0.9760370229573381
2458,Extrovert,2.0,,7.0,5.0,No,,9.0,0.7395235845873541,0.7323818859108426,0.7395235845873541,0.7387138133477292,0.9761127243169778,0.9777948657078391,0.9761127243169778,0.9752090993890185
2459,Extrovert,0.0,No,9.0,6.0,No,6.0,7.0,0.9755279900571651,0.9889716239054303,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9537373592326528,0.9761370056357601,0.9752090993890185
2460,Introvert,5.0,,2.0,2.0,Yes,1.0,0.0,0.7395235845873541,0.7358294714477205,0.7395235845873541,0.7387138133477292,0.06863507082835431,0.06169448187253666,0.06863507082835431,0.06684809959861038
2461,Extrovert,0.0,No,4.0,5.0,No,11.0,,0.9755279900571651,0.9716287251347666,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9764204510756519,0.9761370056357601,0.9751998213573527
2462,Introvert,11.0,Yes,1.0,2.0,,1.0,3.0,0.07129131651376448,0.06291405736532771,0.07129131651376448,0.07396272918470558,0.7395235845873541,0.7428489505353885,0.7395235845873541,0.7408906882591093
2463,Extrovert,3.0,No,8.0,5.0,No,7.0,8.0,0.9757809804516525,0.974496568880288,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9984476139938934,0.9757491039443281,0.9752090993890185
2464,Extrovert,6.0,No,5.0,4.0,No,5.0,5.0,0.9755279900571651,0.9771328165951985,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9648848281163884,0.9761370056357601,0.9760370229573381
2465,Extrovert,1.0,No,4.0,5.0,No,14.0,8.0,0.9744248114517252,0.9771456174566402,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9804469924727821,0.9742467865301073,0.9760370229573381
2466,Extrovert,3.0,No,6.0,5.0,No,13.0,3.0,0.9744248114517252,0.9592537595501797,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9762731076357378,0.9742467865301073,0.9751998213573527
2467,Extrovert,,No,4.0,5.0,No,8.0,4.0,0.9757809804516525,0.9679796792130018,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9786340782928813,0.9757491039443281,0.9760370229573381
2468,Extrovert,3.0,No,8.0,3.0,No,8.0,4.0,0.9752173145650477,0.9830221546287796,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9835919216574845,0.9750398372807411,0.9760370229573381
2469,Extrovert,,No,4.0,5.0,No,13.0,4.0,0.9744248114517252,0.9586576309149372,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.982528692019495,0.9742467865301073,0.9760370229573381
2470,Introvert,11.0,Yes,2.0,2.0,,3.0,2.0,0.07129131651376448,0.05805815331594488,0.07129131651376448,0.06818251241284612,0.7395235845873541,0.7233627270953789,0.7395235845873541,0.7395910655239895
2471,Introvert,8.0,,3.0,0.0,Yes,6.0,1.0,0.7395235845873541,0.7415320121486697,0.7395235845873541,0.7395910655239895,0.06863507082835431,0.06146007680186319,0.06863507082835431,0.06776991021972753
2472,Extrovert,2.0,No,6.0,7.0,No,7.0,3.0,0.9744248114517252,0.9727914007856538,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9748284747384771,0.9742467865301073,0.9751998213573527
2473,Extrovert,11.0,Yes,3.0,,Yes,4.0,2.0,0.0692116934852581,0.06548046636743918,0.0692116934852581,0.06801584145491464,0.06863507082835431,0.06722633368963253,0.06863507082835431,0.06684809959861038
2474,Extrovert,0.0,No,9.0,,No,14.0,,0.9762257032185212,0.9582114505219611,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9670758512586023,0.9761127243169778,0.9760370229573381
2475,Extrovert,,No,,5.0,No,8.0,6.0,0.9752173145650477,0.9824711601838776,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9766884705663099,0.9750398372807411,0.9752090993890185
2476,Extrovert,2.0,No,6.0,6.0,No,,4.0,0.9757809804516525,0.9746614604750404,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9861493641768738,0.9757491039443281,0.9751998213573527
2477,Extrovert,1.0,No,7.0,3.0,No,11.0,4.0,0.9755279900571651,0.9730113367645177,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9921652562588921,0.9761370056357601,0.975440789615481
2478,Extrovert,1.0,No,4.0,5.0,No,1.0,9.0,0.9762257032185212,0.9754046969768463,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.966632855940952,0.9761127243169778,0.9751998213573527
2479,Extrovert,3.0,No,7.0,7.0,No,12.0,4.0,0.9757809804516525,0.9699847745337594,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9624277190025671,0.9757491039443281,0.9752090993890185
2480,Extrovert,2.0,No,6.0,3.0,No,8.0,8.0,0.9752173145650477,0.9783655365584821,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9816725878968838,0.9750398372807411,0.9753971019820952
2481,Extrovert,1.0,No,8.0,6.0,No,12.0,8.0,0.9762257032185212,0.9718902434688492,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9661184203644257,0.9761127243169778,0.9753971019820952
2482,Introvert,7.0,Yes,3.0,1.0,Yes,2.0,,0.07129131651376448,0.06348287793586697,0.07129131651376448,0.07396272918470558,0.07131295272514954,0.07778802435541268,0.07131295272514954,0.07339967552160642
2483,Extrovert,0.0,No,,7.0,No,4.0,,0.9757809804516525,0.9783128288898334,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9677829809176727,0.9757491039443281,0.9752090993890185
2484,Extrovert,4.0,No,9.0,4.0,No,10.0,7.0,0.9752173145650477,0.9651938193589151,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9698715155009862,0.9750398372807411,0.9753971019820952
2485,Extrovert,0.0,No,6.0,5.0,,14.0,6.0,0.9762257032185212,0.9991528206056786,0.9762257032185212,0.9747171890469377,0.7395235845873541,0.7306405706058269,0.7395235845873541,0.7387138133477292
2486,Introvert,11.0,Yes,0.0,2.0,,5.0,2.0,0.07129131651376448,0.06966897354170941,0.07129131651376448,0.06818251241284612,0.7395235845873541,0.7432672460337666,0.7395235845873541,0.7395910655239895
2487,Extrovert,1.0,No,6.0,3.0,No,10.0,9.0,0.9762257032185212,0.9615848973883866,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9777222043157385,0.9761127243169778,0.9751998213573527
2488,Extrovert,1.0,No,4.0,7.0,No,8.0,5.0,0.9755279900571651,0.9748447261850091,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9935951100248874,0.9761370056357601,0.9760370229573381
2489,Extrovert,3.0,No,,4.0,No,9.0,7.0,0.9752173145650477,0.9586370126611903,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9712797724893428,0.9750398372807411,0.9752090993890185
2490,Extrovert,2.0,No,4.0,6.0,No,14.0,7.0,0.9755279900571651,0.9821813617432242,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9702568007876926,0.9761370056357601,0.9760370229573381
2491,Extrovert,0.0,No,4.0,4.0,No,8.0,,0.9752173145650477,0.9919850145823611,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9788116778539261,0.9750398372807411,0.9752090993890185
2492,Extrovert,4.0,No,6.0,3.0,No,10.0,9.0,0.9752173145650477,0.9894413574770087,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9745041716914141,0.9750398372807411,0.9753971019820952
2493,Extrovert,3.0,No,9.0,4.0,No,5.0,3.0,0.9744248114517252,0.9610588601633042,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9757402383018201,0.9742467865301073,0.9760370229573381
2494,Extrovert,3.0,No,4.0,4.0,No,8.0,10.0,0.9762257032185212,0.9857424719977651,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9745755589054935,0.9761127243169778,0.9760370229573381
2495,Extrovert,1.0,No,5.0,4.0,No,5.0,5.0,0.9752173145650477,0.9659285868902687,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9804388439406672,0.9750398372807411,0.975440789615481
2496,Extrovert,0.0,No,5.0,6.0,No,9.0,3.0,0.9762257032185212,0.9695124826638357,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9604132325240577,0.9761127243169778,0.9760370229573381
2497,Extrovert,3.0,No,5.0,,No,11.0,4.0,0.9744248114517252,0.964023967610977,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9811363703388986,0.9742467865301073,0.9753971019820952
2498,Extrovert,2.0,No,6.0,4.0,No,12.0,9.0,0.9755279900571651,0.981671903096485,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9708512771851463,0.9761370056357601,0.9753971019820952
2499,Extrovert,4.0,No,10.0,5.0,No,7.0,5.0,0.9755279900571651,0.9419484829681334,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9771426482294717,0.9761370056357601,0.9753971019820952
2500,Extrovert,0.0,No,5.0,7.0,No,11.0,5.0,0.9755279900571651,0.9938716518510465,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9801228248561195,0.9761370056357601,0.9752090993890185
2501,Extrovert,3.0,No,4.0,3.0,No,12.0,8.0,0.9752173145650477,0.9755006239798525,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9889156352193302,0.9750398372807411,0.9760370229573381
2502,Extrovert,3.0,No,,5.0,No,12.0,4.0,0.9757809804516525,0.9910281931595448,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9804521485292913,0.9757491039443281,0.975440789615481
2503,Extrovert,1.0,No,8.0,,No,12.0,6.0,0.9744248114517252,0.9746486501312743,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9831156854660847,0.9742467865301073,0.9752090993890185
2504,Extrovert,0.0,No,6.0,7.0,No,12.0,10.0,0.9757809804516525,0.9778035279950548,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9881441242335843,0.9757491039443281,0.9751998213573527
2505,Extrovert,0.0,No,4.0,,No,7.0,9.0,0.9755279900571651,0.9801936949513538,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9787031139682385,0.9761370056357601,0.9751998213573527
2506,Introvert,4.0,Yes,0.0,0.0,,2.0,1.0,0.06827962412478918,0.08279267169170601,0.06827962412478918,0.07396272918470558,0.7395411605937922,0.7425493058220141,0.7395411605937922,0.7408906882591093
2507,Extrovert,2.0,No,8.0,3.0,No,6.0,3.0,0.9762257032185212,0.9712948837871102,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9779266484745779,0.9761127243169778,0.9753971019820952
2508,Extrovert,0.0,No,4.0,6.0,No,9.0,3.0,0.9757809804516525,0.9721756399099034,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9861468114520787,0.9757491039443281,0.9760370229573381
2509,Extrovert,4.0,No,9.0,6.0,No,7.0,4.0,0.9744248114517252,0.9799660163763874,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9734565630793417,0.9742467865301073,0.9751998213573527
2510,Introvert,5.0,Yes,2.0,0.0,Yes,3.0,,0.0688843169716374,0.07129102655367243,0.0688843169716374,0.07396272918470558,0.06694094669160668,0.07186197130609652,0.06694094669160668,0.07339967552160642
2511,Introvert,10.0,Yes,0.0,1.0,Yes,3.0,2.0,0.07129131651376448,0.08151175148705489,0.07129131651376448,0.06427265184482787,0.07131295272514954,0.08043738077510897,0.07131295272514954,0.0647879894162173
2512,Extrovert,1.0,No,5.0,6.0,No,9.0,3.0,0.9762257032185212,0.9819621355960784,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9739145158503043,0.9761127243169778,0.9751998213573527
2513,Extrovert,3.0,No,9.0,7.0,No,5.0,4.0,0.9744248114517252,0.9674113167152971,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9768666980801399,0.9742467865301073,0.9753971019820952
2514,Introvert,11.0,Yes,1.0,0.0,Yes,5.0,1.0,0.06778410405808825,0.060693254110223055,0.06778410405808825,0.06427265184482787,0.06751100341525783,0.04259753718984677,0.06751100341525783,0.0647879894162173
2515,Extrovert,0.0,,8.0,3.0,No,10.0,4.0,0.7395235845873541,0.7280191666879117,0.7395235845873541,0.7387138133477292,0.9757491039443281,0.984277494685808,0.9757491039443281,0.9751998213573527
2516,Extrovert,0.0,No,6.0,7.0,No,11.0,8.0,0.9762257032185212,0.9814156303710788,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9833671993908759,0.9761127243169778,0.975440789615481
2517,Extrovert,2.0,No,9.0,6.0,No,11.0,4.0,0.9755279900571651,0.9840208343542151,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9870477725226193,0.9761370056357601,0.9751998213573527
2518,Extrovert,0.0,No,8.0,5.0,No,13.0,6.0,0.9757809804516525,0.9549819863655787,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.977504413915991,0.9757491039443281,0.975440789615481
2519,Introvert,9.0,Yes,2.0,,Yes,1.0,2.0,0.06778410405808825,0.07185513475933838,0.06778410405808825,0.06818251241284612,0.06751100341525783,0.06633770869723372,0.06751100341525783,0.06776991021972753
2520,Extrovert,3.0,No,9.0,4.0,No,13.0,7.0,0.9752173145650477,0.9799888386353445,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9823667304149065,0.9750398372807411,0.9753971019820952
2521,Introvert,8.0,Yes,0.0,3.0,Yes,4.0,3.0,0.06778410405808825,0.06749069120131117,0.06778410405808825,0.07396272918470558,0.06751100341525783,0.06881509304042763,0.06751100341525783,0.07339967552160642
2522,Introvert,8.0,Yes,0.0,,Yes,2.0,0.0,0.06778410405808825,0.08703660580998698,0.06778410405808825,0.07396272918470558,0.06751100341525783,0.06591936227330498,0.06751100341525783,0.07339967552160642
2523,Extrovert,1.0,No,7.0,5.0,No,13.0,5.0,0.9762257032185212,0.9842074645735722,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.978352280253923,0.9761127243169778,0.9753971019820952
2524,Introvert,9.0,,0.0,1.0,Yes,2.0,2.0,0.7395235845873541,0.7403257839083535,0.7395235845873541,0.7387138133477292,0.06863507082835431,0.06048408487003649,0.06863507082835431,0.06932037704774992
2525,Extrovert,1.0,No,3.0,5.0,No,10.0,3.0,0.9755279900571651,0.9760906889329167,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9701568551806039,0.9761370056357601,0.975440789615481
2526,Introvert,1.0,No,5.0,5.0,No,10.0,7.0,0.9757809804516525,0.9844916176041753,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.972909130945169,0.9757491039443281,0.9760370229573381
2527,Extrovert,2.0,No,7.0,7.0,No,12.0,6.0,0.9755279900571651,0.9643910323595603,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.988716188953398,0.9761370056357601,0.9751998213573527
2528,Extrovert,0.0,No,5.0,4.0,No,11.0,9.0,0.9752173145650477,0.9688104672288624,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9781163548250549,0.9750398372807411,0.9751998213573527
2529,Extrovert,4.0,,5.0,6.0,No,10.0,4.0,0.7395235845873541,0.7430694318311162,0.7395235845873541,0.7408906882591093,0.9761127243169778,0.9863194891468448,0.9761127243169778,0.975440789615481
2530,Introvert,8.0,Yes,2.0,,Yes,1.0,2.0,0.07129131651376448,0.08294220826046732,0.07129131651376448,0.07396272918470558,0.07131295272514954,0.06074496345076158,0.07131295272514954,0.07339967552160642
2531,Extrovert,3.0,,6.0,3.0,No,14.0,3.0,0.7395235845873541,0.755544813952524,0.7395235845873541,0.7387138133477292,0.9761127243169778,0.9734976271303679,0.9761127243169778,0.9752090993890185
2532,Introvert,6.0,Yes,1.0,0.0,,3.0,2.0,0.06827962412478918,0.06187283531615652,0.06827962412478918,0.06801584145491464,0.7395411605937922,0.7412099493357578,0.7395411605937922,0.7387138133477292
2533,Extrovert,2.0,No,4.0,5.0,No,11.0,4.0,0.9752173145650477,0.9796010408201734,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9847714965526417,0.9750398372807411,0.975440789615481
2534,Extrovert,3.0,No,6.0,5.0,No,9.0,7.0,0.9752173145650477,0.9767795488491614,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9732775617127264,0.9750398372807411,0.9753971019820952
2535,Extrovert,1.0,No,8.0,3.0,No,6.0,8.0,0.9755279900571651,0.9721701631839377,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9839388157556376,0.9761370056357601,0.9753971019820952
2536,Extrovert,2.0,No,9.0,7.0,No,7.0,4.0,0.9744248114517252,0.968669322866416,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.973408256561039,0.9742467865301073,0.9753971019820952
2537,Introvert,11.0,Yes,0.0,3.0,Yes,1.0,,0.07129131651376448,0.06244972510793515,0.07129131651376448,0.06801584145491464,0.07131295272514954,0.06370522006927941,0.07131295272514954,0.06684809959861038
2538,Extrovert,,No,8.0,3.0,No,10.0,9.0,0.9762257032185212,0.9736915183984186,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9838293763996179,0.9761127243169778,0.975440789615481
2539,Extrovert,3.0,No,4.0,3.0,No,5.0,6.0,0.9755279900571651,0.972116604458501,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9805329290666093,0.9761370056357601,0.975440789615481
2540,Extrovert,3.0,No,5.0,7.0,No,5.0,4.0,0.9752173145650477,0.9847665197995198,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9784306485893877,0.9750398372807411,0.975440789615481
2541,Extrovert,1.0,No,7.0,4.0,No,12.0,,0.9762257032185212,0.9743269883104045,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9694621349367185,0.9761127243169778,0.9752090993890185
2542,Extrovert,2.0,No,3.0,3.0,No,5.0,8.0,0.9755279900571651,0.9861300876259671,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9700086752348297,0.9761370056357601,0.9760370229573381
2543,Extrovert,5.0,No,9.0,7.0,No,7.0,3.0,0.9757809804516525,0.9790580182080912,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9878641135010375,0.9757491039443281,0.9760370229573381
2544,Extrovert,1.0,No,5.0,5.0,No,6.0,7.0,0.9762257032185212,0.9679832178517409,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9812643581123367,0.9761127243169778,0.9753971019820952
2545,Extrovert,0.0,No,7.0,5.0,No,7.0,5.0,0.9757809804516525,0.9808852949004389,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9703875418093605,0.9757491039443281,0.975440789615481
2546,Introvert,4.0,No,3.0,5.0,No,1.0,5.0,0.9762257032185212,0.9676235441483484,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9663121438214338,0.9761127243169778,0.9760370229573381
2547,Introvert,9.0,Yes,,1.0,Yes,2.0,0.0,0.07129131651376448,0.07679853534989181,0.07129131651376448,0.07396272918470558,0.07131295272514954,0.05772906813229287,0.07131295272514954,0.07339967552160642
2548,Extrovert,,No,8.0,6.0,No,14.0,7.0,0.9762257032185212,0.9711609299028747,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9715988355318598,0.9761127243169778,0.9751998213573527
2549,Extrovert,2.0,No,,4.0,No,9.0,4.0,0.9757809804516525,0.9684541706778789,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9928473790577679,0.9757491039443281,0.9753971019820952
2550,Extrovert,1.0,No,3.0,4.0,No,7.0,3.0,0.9752173145650477,0.9709531229383436,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9776269626165336,0.9750398372807411,0.9751998213573527
2551,Introvert,8.0,Yes,3.0,,Yes,3.0,1.0,0.0688843169716374,0.060105926557609685,0.0688843169716374,0.07396272918470558,0.06694094669160668,0.06640769403411108,0.06694094669160668,0.07339967552160642
